listing_id,fr_num_reviews,fr_first_review_date,fr_last_review_date,fr_num_different_places,lr_num_reviews,lr_first_review_date,lr_last_review_date,lr_num_different_places,avg_reviewer_num_reviews,avg_reviewer_num_places
9435132,1,2015-11-21,2015-11-21,1,1,2015-12-20,2015-12-20,1,1,1
9435148,1,2015-12-01,2015-12-01,1,1,2015-12-27,2015-12-27,1,1,1
9435177,1,2015-11-26,2015-11-26,1,1,2015-11-26,2015-11-26,1,1,1
9435210,2,2014-12-29,2015-11-28,2,2,2015-11-08,2015-12-16,2,2,2
9435234,1,2015-11-21,2015-11-21,1,2,2015-12-19,2015-12-22,2,1.2,1.2
9435281,5,2015-09-22,2015-12-06,5,1,2015-12-30,2015-12-30,1,2,2
9435300,1,2015-12-18,2015-12-18,1,1,2015-12-27,2015-12-27,1,1,1
9435531,1,2015-12-01,2015-12-01,1,1,2015-12-27,2015-12-27,1,1,1
9435780,2,2015-12-07,2015-12-21,2,2,2015-12-07,2015-12-21,2,2,2
9435814,1,2015-12-22,2015-12-22,1,1,2015-12-22,2015-12-22,1,1,1
9436162,1,2015-12-26,2015-12-26,1,1,2015-12-26,2015-12-26,1,1,1
9436315,1,2015-12-03,2015-12-03,1,1,2015-12-03,2015-12-03,1,1,1
9436486,1,2015-11-15,2015-11-15,1,1,2015-11-15,2015-11-15,1,1,1
9436559,1,2015-12-14,2015-12-14,1,1,2015-12-28,2015-12-28,1,1,1
9436650,3,2013-05-28,2015-12-01,3,1,2015-12-31,2015-12-31,1,2,2
9436702,1,2015-11-28,2015-11-28,1,1,2015-11-28,2015-11-28,1,1,1
9436739,1,2015-11-28,2015-11-28,1,2,2015-12-22,2015-12-30,2,1.25,1.25
9436968,3,2015-12-10,2015-12-16,3,3,2015-12-10,2015-12-16,3,3,3
9437220,1,2015-12-19,2015-12-19,1,1,2015-12-23,2015-12-23,1,1,1
9437822,1,2015-11-27,2015-11-27,1,1,2015-11-27,2015-11-27,1,1,1
9441186,2,2011-12-02,2015-12-19,2,2,2011-12-02,2015-12-19,2,2,2
9441532,1,2015-11-20,2015-11-20,1,1,2015-12-21,2015-12-21,1,1.11111111111111,1.11111111111111
9442866,2,2015-12-19,2015-12-30,2,2,2015-12-19,2015-12-30,2,2,2
9443441,1,2015-11-15,2015-11-15,1,1,2015-11-15,2015-11-15,1,1,1
9443625,1,2015-11-22,2015-11-22,1,1,2015-11-22,2015-11-22,1,1,1
9444059,1,2015-11-22,2015-11-22,1,2,2015-12-08,2015-12-12,2,1.5,1.5
9444124,2,2015-05-27,2015-12-04,2,1,2015-12-29,2015-12-29,1,1.5,1.5
9444300,3,2015-11-22,2015-12-01,3,2,2015-12-12,2015-12-28,2,2,2
9444306,1,2015-11-22,2015-11-22,1,1,2015-11-22,2015-11-22,1,1,1
9444418,1,2015-12-06,2015-12-06,1,1,2015-12-23,2015-12-23,1,4,3.33333333333333
9444903,1,2015-12-08,2015-12-08,1,1,2015-12-15,2015-12-15,1,1,1
9445180,1,2015-12-04,2015-12-04,1,1,2015-12-04,2015-12-04,1,1,1
9445445,1,2015-12-08,2015-12-08,1,1,2015-12-08,2015-12-08,1,1,1
9445676,1,2015-12-06,2015-12-06,1,1,2015-12-06,2015-12-06,1,1,1
9445687,1,2015-11-23,2015-11-23,1,1,2015-12-22,2015-12-22,1,1.25,1.25
9445757,2,2015-11-18,2015-12-06,2,2,2015-11-18,2015-12-06,2,2,2
9445766,1,2015-12-11,2015-12-11,1,1,2015-12-31,2015-12-31,1,1.4,1.4
9445949,1,2015-11-21,2015-11-21,1,1,2015-12-20,2015-12-20,1,1,1
9445956,1,2015-12-12,2015-12-12,1,1,2015-12-30,2015-12-30,1,1,1
9446118,1,2015-11-29,2015-11-29,1,1,2015-12-13,2015-12-13,1,1,1
9446144,1,2015-12-08,2015-12-08,1,1,2015-12-14,2015-12-14,1,1,1
9447019,1,2015-11-22,2015-11-22,1,1,2015-12-05,2015-12-05,1,1,1
9447134,1,2015-11-27,2015-11-27,1,1,2015-11-27,2015-11-27,1,1,1
9447249,1,2015-11-28,2015-11-28,1,1,2015-12-26,2015-12-26,1,1.16666666666667,1.16666666666667
9447274,2,2015-12-16,2015-12-30,2,2,2015-12-16,2015-12-30,2,2,2
9447633,2,2015-12-09,2015-12-16,2,2,2015-12-09,2015-12-16,2,2,2
9447650,3,2013-05-10,2015-11-27,2,1,2015-12-25,2015-12-25,1,1.75,1.5
9447799,1,2015-12-14,2015-12-14,1,1,2015-12-29,2015-12-29,1,1,1
9448029,1,2015-12-25,2015-12-25,1,1,2015-12-25,2015-12-25,1,1,1
9448107,2,2015-11-21,2015-12-03,2,2,2015-11-21,2015-12-03,2,2,2
9448135,1,2015-11-22,2015-11-22,1,2,2015-12-10,2015-12-29,2,3.2,3.2
9448279,1,2015-11-29,2015-11-29,1,1,2015-12-16,2015-12-16,1,1.25,1.25
9448290,4,2015-11-11,2015-11-28,4,1,2015-11-30,2015-11-30,1,2.5,2.5
9448507,1,2015-11-16,2015-11-16,1,1,2015-12-15,2015-12-15,1,1.16666666666667,1.16666666666667
9448567,1,2015-11-23,2015-11-23,1,1,2015-12-29,2015-12-29,1,1,1
9448955,1,2015-12-18,2015-12-18,1,1,2015-12-18,2015-12-18,1,1,1
9449245,1,2015-11-23,2015-11-23,1,1,2015-12-10,2015-12-10,1,1,1
9449323,1,2015-12-11,2015-12-11,1,1,2015-12-31,2015-12-31,1,1,1
9449603,3,2013-12-17,2015-11-22,3,1,2015-12-28,2015-12-28,1,1.66666666666667,1.66666666666667
